Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew
207,18,3,74,0.00000000,3481.37255910,0.00063833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0384746407,0.00000000,0.00000000,18.85392499,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
208,18,4,74,0.00000000,3479.15031037,0.00063763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0384501082,0.00000000,0.00000000,18.83787542,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
209,18,5,74,0.00000000,3476.93190902,0.00063693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0384256182,0.00000000,0.00000000,18.81985091,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
210,18,6,74,0.00000000,3474.71734683,0.00063623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0384011705,0.00000000,0.00000000,18.79928711,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
211,18,7,74,0.00000000,3472.50661562,0.00063554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0383767651,0.00000000,0.00000000,18.77533753,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
212,18,8,74,0.00000000,3470.29970721,0.00063484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0383524019,0.00000000,0.00000000,18.74664772,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
213,18,9,74,0.00000000,3468.09661343,0.00063415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0383280808,0.00000000,0.00000000,18.71084744,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
214,18,10,74,0.00000000,3465.89732617,0.00063345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0383038017,0.00000000,0.00000000,18.66319622,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
215,18,11,74,0.00000000,3463.70183730,0.00063276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0382795645,0.00000000,0.00000000,18.59184283,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
216,18,12,74,0.00000000,3461.51013875,0.00063207,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0382553692,0.00000000,0.00000000,18.44938243,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
217,19,1,75,0.00000000,3459.32222243,0.00070714,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0382283173,0.00000000,0.00000000,18.73799537,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
218,19,2,75,0.00000000,3456.87600043,0.00070637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0382013142,0.00000000,0.00000000,18.72354042,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
219,19,3,75,0.00000000,3454.43418273,0.00070559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0381743596,0.00000000,0.00000000,18.70766861,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
220,19,4,75,0.00000000,3451.99675952,0.00070482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0381474535,0.00000000,0.00000000,18.69006500,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
221,19,5,75,0.00000000,3449.56372099,0.00070405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0381205958,0.00000000,0.00000000,18.67029656,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
222,19,6,75,0.00000000,3447.13505737,0.00070328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0380937864,0.00000000,0.00000000,18.64774468,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
223,19,7,75,0.00000000,3444.71075890,0.00070251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0380670251,0.00000000,0.00000000,18.62148145,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
224,19,8,75,0.00000000,3442.29081588,0.00070174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0380403119,0.00000000,0.00000000,18.59002219,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
225,19,9,75,0.00000000,3439.87521859,0.00070097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0380136467,0.00000000,0.00000000,18.55076873,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
226,19,10,75,0.00000000,3437.46395737,0.00070021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0379870293,0.00000000,0.00000000,18.49852474,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
227,19,11,75,0.00000000,3435.05702258,0.00069944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0379604596,0.00000000,0.00000000,18.42029936,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
228,19,12,75,0.00000000,3432.65440460,0.00069868,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0379339376,0.00000000,0.00000000,18.26412919,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
229,20,1,76,0.00000000,3430.25609384,0.00078531,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0379041479,0.00000000,0.00000000,20.00982721,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
230,20,2,76,0.00000000,3427.56229629,0.00078445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0378744141,0.00000000,0.00000000,19.99268487,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
231,20,3,76,0.00000000,3424.87356040,0.00078359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0378447362,0.00000000,0.00000000,19.97386371,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
232,20,4,76,0.00000000,3422.18987434,0.00078273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0378151141,0.00000000,0.00000000,19.95299060,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
233,20,5,76,0.00000000,3419.51122631,0.00078187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0377855475,0.00000000,0.00000000,19.92955243,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
234,20,6,76,0.00000000,3416.83760453,0.00078102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0377560363,0.00000000,0.00000000,19.90281621,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
235,20,7,76,0.00000000,3414.16899729,0.00078016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0377265805,0.00000000,0.00000000,19.87168246,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
236,20,8,76,0.00000000,3411.50539288,0.00077931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0376971799,0.00000000,0.00000000,19.83439200,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
237,20,9,76,0.00000000,3408.84677963,0.00077845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0376678343,0.00000000,0.00000000,19.78786627,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
238,20,10,76,0.00000000,3406.19314590,0.00077760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0376385437,0.00000000,0.00000000,19.72594815,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
239,20,11,76,0.00000000,3403.54448010,0.00077675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0376093079,0.00000000,0.00000000,19.63324484,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
240,20,12,76,0.00000000,3400.90077066,0.00077590,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0375801268,0.00000000,0.00000000,19.44818518,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
241,21,1,77,0.00000000,3398.26200604,0.00087552,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0375472246,0.00000000,0.00000000,19.82319504,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
242,21,2,77,0.00000000,3395.28675692,0.00087456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0375143872,0.00000000,0.00000000,19.80426163,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
243,21,3,77,0.00000000,3392.31736805,0.00087360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0374816145,0.00000000,0.00000000,19.78347591,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
244,21,4,77,0.00000000,3389.35382502,0.00087265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0374489062,0.00000000,0.00000000,19.76042613,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
245,21,5,77,0.00000000,3386.39611347,0.00087169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0374162623,0.00000000,0.00000000,19.73454615,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
246,21,6,77,0.00000000,3383.44421909,0.00087074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0373836826,0.00000000,0.00000000,19.70502721,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
247,21,7,77,0.00000000,3380.49812760,0.00086978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0373511669,0.00000000,0.00000000,19.67065614,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
248,21,8,77,0.00000000,3377.55782477,0.00086883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0373187150,0.00000000,0.00000000,19.62949190,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
249,21,9,77,0.00000000,3374.62329640,0.00086788,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0372863268,0.00000000,0.00000000,19.57813766,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
250,21,10,77,0.00000000,3371.69452834,0.00086693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0372540022,0.00000000,0.00000000,19.50979974,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
251,21,11,77,0.00000000,3368.77150649,0.00086598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0372217410,0.00000000,0.00000000,19.40749397,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
252,21,12,77,0.00000000,3365.85421679,0.00086503,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0371895430,0.00000000,0.00000000,19.20328369,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
253,22,1,78,0.00000000,3362.94264520,0.00098032,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0371530854,0.00000000,0.00000000,19.61716543,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
254,22,2,78,0.00000000,3359.64589259,0.00097924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0371167035,0.00000000,0.00000000,19.59618610,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
255,22,3,78,0.00000000,3356.35598068,0.00097817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0370803970,0.00000000,0.00000000,19.57315671,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
256,22,4,78,0.00000000,3353.07289172,0.00097710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0370441658,0.00000000,0.00000000,19.54762158,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
257,22,5,78,0.00000000,3349.79660802,0.00097603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0370080096,0.00000000,0.00000000,19.51895409,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
258,22,6,78,0.00000000,3346.52711195,0.00097496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0369719284,0.00000000,0.00000000,19.48625913,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
259,22,7,78,0.00000000,3343.26438593,0.00097389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0369359217,0.00000000,0.00000000,19.44819400,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
260,22,8,78,0.00000000,3340.00841242,0.00097282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0368999896,0.00000000,0.00000000,19.40261037,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
261,22,9,78,0.00000000,3336.75917397,0.00097176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0368641318,0.00000000,0.00000000,19.34574869,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
262,22,10,78,0.00000000,3333.51665316,0.00097069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0368283480,0.00000000,0.00000000,19.27008987,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
263,22,11,78,0.00000000,3330.28083262,0.00096963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0367926382,0.00000000,0.00000000,19.15683616,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
264,22,12,78,0.00000000,3327.05169505,0.00096857,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0367570021,0.00000000,0.00000000,18.93079653,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
265,23,1,79,0.00000000,3323.82922319,0.00110358,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0367164379,0.00000000,0.00000000,19.38900380,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
266,23,2,79,0.00000000,3320.16112778,0.00110237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0366759630,0.00000000,0.00000000,19.36566138,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
267,23,3,79,0.00000000,3316.50109796,0.00110116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0366355770,0.00000000,0.00000000,19.34004117,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
268,23,4,79,0.00000000,3312.84911154,0.00109995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0365952798,0.00000000,0.00000000,19.31163683,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
269,23,5,79,0.00000000,3309.20514639,0.00109874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0365550710,0.00000000,0.00000000,19.27975213,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
270,23,6,79,0.00000000,3305.56918049,0.00109754,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0365149504,0.00000000,0.00000000,19.24339247,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
271,23,7,79,0.00000000,3301.94119186,0.00109633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0364749178,0.00000000,0.00000000,19.20106594,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
272,23,8,79,0.00000000,3298.32115862,0.00109513,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0364349729,0.00000000,0.00000000,19.15038548,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
273,23,9,79,0.00000000,3294.70905893,0.00109393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0363951155,0.00000000,0.00000000,19.08717373,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
274,23,10,79,0.00000000,3291.10487105,0.00109273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0363553454,0.00000000,0.00000000,19.00307601,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
275,23,11,79,0.00000000,3287.50857330,0.00109153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0363156623,0.00000000,0.00000000,18.87720559,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
276,23,12,79,0.00000000,3283.92014408,0.00109034,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0362760659,0.00000000,0.00000000,18.62601555,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
277,24,1,80,0.00000000,3280.33956184,0.00125077,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0362306928,0.00000000,0.00000000,19.13531411,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
278,24,2,80,0.00000000,3276.23659952,0.00124940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0361854261,0.00000000,0.00000000,19.10920435,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
279,24,3,80,0.00000000,3272.14326592,0.00124803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0361402656,0.00000000,0.00000000,19.08055102,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
280,24,4,80,0.00000000,3268.05953281,0.00124666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0360952110,0.00000000,0.00000000,19.04878865,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
281,24,5,80,0.00000000,3263.98537202,0.00124529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0360502619,0.00000000,0.00000000,19.01313974,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
282,24,6,80,0.00000000,3259.92075553,0.00124393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0360054180,0.00000000,0.00000000,18.97249357,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
283,24,7,80,0.00000000,3255.86565539,0.00124256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0359606791,0.00000000,0.00000000,18.92518407,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
284,24,8,80,0.00000000,3251.82004374,0.00124120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0359160448,0.00000000,0.00000000,18.86854551,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
285,24,9,80,0.00000000,3247.78389283,0.00123984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0358715148,0.00000000,0.00000000,18.79791287,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
286,24,10,80,0.00000000,3243.75717501,0.00123848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0358270888,0.00000000,0.00000000,18.70395612,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
287,24,11,80,0.00000000,3239.73986273,0.00123712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0357827665,0.00000000,0.00000000,18.56335019,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
288,24,12,80,0.00000000,3235.73192851,0.00123576,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0357385477,0.00000000,0.00000000,18.28279479,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
289,25,1,81,0.00000000,3231.73334499,0.00148850,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0356853509,0.00000000,0.00000000,21.54488897,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
290,25,2,81,0.00000000,3226.92291746,0.00148699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0356322872,0.00000000,0.00000000,21.50990404,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
291,25,3,81,0.00000000,3222.12451989,0.00148548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0355793561,0.00000000,0.00000000,21.47151686,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
292,25,4,81,0.00000000,3217.33811491,0.00148398,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0355265573,0.00000000,0.00000000,21.42897104,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
293,25,5,81,0.00000000,3212.56366531,0.00148247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0354738902,0.00000000,0.00000000,21.38122654,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
294,25,6,81,0.00000000,3207.80113401,0.00148097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0354213545,0.00000000,0.00000000,21.32679761,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
295,25,7,81,0.00000000,3203.05048404,0.00147947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0353689498,0.00000000,0.00000000,21.26345561,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
296,25,8,81,0.00000000,3198.31167860,0.00147797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0353166757,0.00000000,0.00000000,21.18763472,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
297,25,9,81,0.00000000,3193.58468102,0.00147647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0352645317,0.00000000,0.00000000,21.09309477,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
298,25,10,81,0.00000000,3188.86945473,0.00147497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0352125175,0.00000000,0.00000000,20.96735541,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
299,25,11,81,0.00000000,3184.16596335,0.00147348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0351606327,0.00000000,0.00000000,20.77921575,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
300,25,12,81,0.00000000,3179.47417058,0.00147198,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0351088769,0.00000000,0.00000000,20.40387233,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
301,26,1,82,0.00000000,3174.79404029,0.00171404,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0350486989,0.00000000,0.00000000,21.16529360,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
302,26,2,82,0.00000000,3169.35231392,0.00171230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0349886849,0.00000000,0.00000000,21.12571741,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
303,26,3,82,0.00000000,3163.92542923,0.00171056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0349288346,0.00000000,0.00000000,21.08230233,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
304,26,4,82,0.00000000,3158.51333626,0.00170883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0348691473,0.00000000,0.00000000,21.03419484,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
305,26,5,82,0.00000000,3153.11598523,0.00170709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0348096224,0.00000000,0.00000000,20.98022133,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
306,26,6,82,0.00000000,3147.73332657,0.00170536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0347502595,0.00000000,0.00000000,20.91870523,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
307,26,7,82,0.00000000,3142.36531092,0.00170363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0346910580,0.00000000,0.00000000,20.84713169,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
308,26,8,82,0.00000000,3137.01188909,0.00170190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0346320174,0.00000000,0.00000000,20.76147694,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
309,26,9,82,0.00000000,3131.67301210,0.00170017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0345731370,0.00000000,0.00000000,20.65469940,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
310,26,10,82,0.00000000,3126.34863116,0.00169845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0345144164,0.00000000,0.00000000,20.51271591,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
311,26,11,82,0.00000000,3121.03869766,0.00169672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0344558550,0.00000000,0.00000000,20.30031857,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
