Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
186,16,6,82,222242.01333136,1006679.85043245,0.00244001,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.4023108184,526.20994045,240.96997794,6417.58404651,0.00000000,0.00000000,0.00000000,215057.24936646,-3.16084423,-1.15717210,0.08333333,0.000000000,13.188460800
187,16,7,82,215057.24936646,1003101.45771731,0.00243731,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3937779162,508.18627556,232.97365445,6394.77179295,0.00000000,0.00000000,0.00000000,207921.31764351,-3.16084423,-1.15717210,0.08333333,0.000000000,12.901824707
188,16,8,82,207921.31764351,999538.48552015,0.00243462,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3852817599,490.32034344,225.03173863,6372.05784519,0.00000000,0.00000000,0.00000000,200833.90771625,-3.16084423,-1.15717210,0.08333333,0.000000000,12.610296220
189,16,9,82,200833.90771625,995990.85682906,0.00243193,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3768221661,472.61093268,217.14388448,6349.44171229,0.00000000,0.00000000,0.00000000,193794.71118680,-3.16084423,-1.15717210,0.08333333,0.000000000,12.313815638
190,16,10,82,193794.71118680,992458.49506538,0.00242925,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3683989524,455.05684113,209.30974824,6326.92290604,0.00000000,0.00000000,0.00000000,186803.42169139,-3.16084423,-1.15717210,0.08333333,0.000000000,12.012322607
191,16,11,82,186803.42169139,988941.32408093,0.00242656,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3600119376,437.65687586,201.52898844,6304.50094102,0.00000000,0.00000000,0.00000000,179859.73488608,-3.16084423,-1.15717210,0.08333333,0.000000000,11.705756105
192,16,12,82,179859.73488608,985439.26815538,0.00242388,0.00111737,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,2.3516609412,419.29106274,193.28552396,6282.17533449,0.00000000,14216.45106173,0.00000000,158748.53190316,-3.16084423,-1.15717210,0.08333333,0.000000000,275.089042030
193,17,1,83,158748.53190316,981952.25199356,0.00276375,0.00111737,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,2.3425411338,429.06398912,173.46765719,6259.94560646,0.00000000,0.00000000,2882.03428101,154768.08893140,-3.16084423,-1.15717210,0.08333333,375.043406621,386.194028210
194,17,2,83,154768.08893140,978144.21348032,0.00276069,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3334638495,409.72614693,165.83300810,6235.66936094,0.00000000,0.00000000,0.00000000,147956.86041544,-3.16084423,-1.15717210,0.08333333,0.000000000,9.556279471
195,17,3,83,147956.86041544,974353.93080241,0.00275764,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3244288600,390.57147644,158.25544682,6211.50630887,0.00000000,0.00000000,0.00000000,141196.52718332,-3.16084423,-1.15717210,0.08333333,0.000000000,9.235460322
196,17,4,83,141196.52718332,970581.30859989,0.00275459,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3154359383,371.59846789,150.73457944,6187.45584232,0.00000000,0.00000000,0.00000000,134486.73829366,-3.16084423,-1.15717210,0.08333333,0.000000000,8.909710385
197,17,5,83,134486.73829366,966826.25208723,0.00275154,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.3064848587,352.80562389,143.27001487,6163.51735706,0.00000000,0.00000000,0.00000000,127827.14529784,-3.16084423,-1.15717210,0.08333333,0.000000000,8.578972598
198,17,6,83,127827.14529784,963088.66704943,0.00274849,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2975753970,334.19145929,135.86136477,6139.69025244,0.00000000,0.00000000,0.00000000,121217.40222134,-3.16084423,-1.15717210,0.08333333,0.000000000,8.243189293
199,17,7,83,121217.40222134,959368.45983826,0.00274545,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2887073302,315.75450109,128.50824358,6115.97393147,0.00000000,0.00000000,0.00000000,114657.16554520,-3.16084423,-1.15717210,0.08333333,0.000000000,7.902302189
200,17,8,83,114657.16554520,955665.53736849,0.00274241,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2798804368,297.49328832,121.21026847,6092.36780072,0.00000000,0.00000000,0.00000000,108146.09418768,-3.16084423,-1.15717210,0.08333333,0.000000000,7.556252389
201,17,9,83,108146.09418768,951979.80711419,0.00273938,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2710944964,279.40637196,113.96705933,6068.87127035,0.00000000,0.00000000,0.00000000,101683.84948603,-3.16084423,-1.15717210,0.08333333,0.000000000,7.204980369
202,17,10,83,101683.84948603,948311.17710500,0.00273635,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2623492903,261.49231484,106.77823875,6045.48375404,0.00000000,0.00000000,0.00000000,95270.09517840,-3.16084423,-1.15717210,0.08333333,0.000000000,6.848425976
203,17,11,83,95270.09517840,944659.55592247,0.00273332,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2536446006,243.74969153,99.64343197,6022.20466901,0.00000000,0.00000000,0.00000000,88904.49738589,-3.16084423,-1.15717210,0.08333333,0.000000000,6.486528419
204,17,12,83,88904.49738589,941024.85269637,0.00273030,0.00111737,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,2.2449802112,225.50265332,92.28625655,5999.03343594,0.00000000,13113.25004175,0.00000000,69474.42499832,-3.16084423,-1.15717210,0.08333333,0.000000000,257.851956335
205,18,1,84,69474.42499832,937406.97710115,0.00320974,0.00111737,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,2.2352739853,207.49379984,72.23204751,5975.96947902,0.00000000,0.00000000,1200.12080931,64418.85048127,-3.16084423,-1.15717210,0.08333333,164.133329059,169.573859358
206,18,2,84,64418.85048127,933354.07554048,0.00320646,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2256170599,187.32223438,65.27680207,5950.13223157,0.00000000,0.00000000,0.00000000,58216.11921325,-3.16084423,-1.15717210,0.08333333,0.000000000,4.434654587
207,18,3,84,58216.11921325,929321.75967645,0.00320318,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2160091506,167.36083090,58.38053826,5924.42621794,0.00000000,0.00000000,0.00000000,52065.95162616,-3.16084423,-1.15717210,0.08333333,0.000000000,4.051525420
208,18,4,84,52065.95162616,925309.91086461,0.00319990,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.2064499752,147.60772854,51.54280997,5898.85068176,0.00000000,0.00000000,0.00000000,45967.95040589,-3.16084423,-1.15717210,0.08333333,0.000000000,3.663175365
209,18,5,84,45967.95040589,921318.41121950,0.00319662,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1969392531,128.06108267,44.76317449,5873.40487152,0.00000000,0.00000000,0.00000000,39921.72127721,-3.16084423,-1.15717210,0.08333333,0.000000000,3.269547983
210,18,6,84,39921.72127721,917347.14360938,0.00319335,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1874767057,108.71906464,38.04119251,5848.08804051,0.00000000,0.00000000,0.00000000,33926.87297955,-3.16084423,-1.15717210,0.08333333,0.000000000,2.870586267
211,18,7,84,33926.87297955,913395.99165093,0.00319008,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1780620560,89.57986172,31.37642808,5822.89944677,0.00000000,0.00000000,0.00000000,27983.01724297,-3.16084423,-1.15717210,0.08333333,0.000000000,2.466232634
212,18,8,84,27983.01724297,909464.83970402,0.00318682,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1686950288,70.64167691,24.76844857,5797.83835311,0.00000000,0.00000000,0.00000000,22089.76876438,-3.16084423,-1.15717210,0.08333333,0.000000000,2.056428925
213,18,9,84,22089.76876438,905553.57286657,0.00318356,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1593753507,51.90272881,18.21682467,5772.90402702,0.00000000,0.00000000,0.00000000,16246.74518388,-3.16084423,-1.15717210,0.08333333,0.000000000,1.641116391
214,18,10,84,16246.74518388,901662.07696933,0.00318030,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1501027500,33.36125151,11.72113034,5748.09574068,0.00000000,0.00000000,0.00000000,10453.56706136,-3.16084423,-1.15717210,0.08333333,0.000000000,1.220235697
215,18,11,84,10453.56706136,897790.23857081,0.00317705,0.00111737,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1408769568,15.01549439,5.28094280,5723.41277089,0.00000000,0.00000000,0.00000000,4709.85785328,-3.16084423,-1.15717210,0.08333333,0.000000000,0.793726908
216,18,12,84,4709.85785328,893937.94495220,0.00317379,0.00111737,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,2.1316977028,0.00000000,0.00000000,5698.85439907,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,-1.15717210,0.08333333,0.000000000,239.391735521
217,19,1,85,0.00000000,890105.08411233,0.00374384,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,2.1237169627,0.00000000,0.00000000,5674.41991122,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,-1.15717210,0.08333333,0.000000000,0.000000000
218,19,2,85,0.00000000,886772.67101825,0.00374032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1157735797,0.00000000,0.00000000,5653.17577774,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
219,19,3,85,0.00000000,883455.85663821,0.00373680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.1078673509,0.00000000,0.00000000,5632.03108607,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
220,19,4,85,0.00000000,880154.55622634,0.00373329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0999980744,0.00000000,0.00000000,5610.98529594,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
221,19,5,85,0.00000000,876868.68555446,0.00372978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0921655499,0.00000000,0.00000000,5590.03787041,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
222,19,6,85,0.00000000,873598.16090850,0.00372627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0843695781,0.00000000,0.00000000,5569.18827579,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
223,19,7,85,0.00000000,870342.89908507,0.00372276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0766099609,0.00000000,0.00000000,5548.43598167,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
224,19,8,85,0.00000000,867102.81738804,0.00371926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0688865015,0.00000000,0.00000000,5527.78046085,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
225,19,9,85,0.00000000,863877.83362511,0.00371577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0611990043,0.00000000,0.00000000,5507.22118936,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
226,19,10,85,0.00000000,860667.86610445,0.00371227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0535472747,0.00000000,0.00000000,5486.75764642,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
227,19,11,85,0.00000000,857472.83363132,0.00370878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0459311196,0.00000000,0.00000000,5466.38931440,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
228,19,12,85,0.00000000,854292.65550472,0.00370529,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,2.0383503468,0.00000000,0.00000000,5446.11567884,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
229,20,1,86,0.00000000,851127.25151413,0.00439125,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,2.0293994347,0.00000000,0.00000000,5425.93622840,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
230,20,2,86,0.00000000,847389.73641393,0.00438749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0204954724,0.00000000,0.00000000,5402.10956964,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
231,20,3,86,0.00000000,843671.82553719,0.00438372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0116381801,0.00000000,0.00000000,5378.40788780,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
232,20,4,86,0.00000000,839973.40199594,0.00437996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,2.0028272795,0.00000000,0.00000000,5354.83043772,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
233,20,5,86,0.00000000,836294.34967495,0.00437621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9940624945,0.00000000,0.00000000,5331.37647918,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
234,20,6,86,0.00000000,832634.55322620,0.00437245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9853435507,0.00000000,0.00000000,5308.04527682,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
235,20,7,86,0.00000000,828993.89806337,0.00436870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9766701753,0.00000000,0.00000000,5284.83610015,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
236,20,8,86,0.00000000,825372.27035627,0.00436496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9680420977,0.00000000,0.00000000,5261.74822352,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
237,20,9,86,0.00000000,821769.55702549,0.00436121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9594590488,0.00000000,0.00000000,5238.78092604,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
238,20,10,86,0.00000000,818185.64573692,0.00435747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9509207614,0.00000000,0.00000000,5215.93349157,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
239,20,11,86,0.00000000,814620.42489645,0.00435373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9424269699,0.00000000,0.00000000,5193.20520871,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
240,20,12,86,0.00000000,811073.78364459,0.00435000,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.9339774106,0.00000000,0.00000000,5170.59537073,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
241,21,1,87,0.00000000,807545.61185125,0.00517647,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.9239662262,0.00000000,0.00000000,5148.10327555,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
242,21,2,87,0.00000000,803365.37274382,0.00517246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9140145832,0.00000000,0.00000000,5121.45425124,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
243,21,3,87,0.00000000,799209.99555928,0.00516845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.9041220875,0.00000000,0.00000000,5094.96372169,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
244,21,4,87,0.00000000,795079.31570179,0.00516445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8942883476,0.00000000,0.00000000,5068.63063760,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
245,21,5,87,0.00000000,790973.16976656,0.00516045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8845129751,0.00000000,0.00000000,5042.45395726,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
246,21,6,87,0.00000000,786891.39553058,0.00515645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8747955843,0.00000000,0.00000000,5016.43264651,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
247,21,7,87,0.00000000,782833.83194336,0.00515245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8651357922,0.00000000,0.00000000,4990.56567864,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
248,21,8,87,0.00000000,778800.31911777,0.00514846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8555332188,0.00000000,0.00000000,4964.85203438,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
249,21,9,87,0.00000000,774790.69832102,0.00514447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8459874865,0.00000000,0.00000000,4939.29070180,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
250,21,10,87,0.00000000,770804.81196561,0.00514048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8364982209,0.00000000,0.00000000,4913.88067628,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
251,21,11,87,0.00000000,766842.50360041,0.00513650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.8270650497,0.00000000,0.00000000,4888.62096045,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
252,21,12,87,0.00000000,762903.61790187,0.00513252,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.8176876038,0.00000000,0.00000000,4863.51056412,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
253,22,1,88,0.00000000,758988.00066515,0.00590930,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.8069463467,0.00000000,0.00000000,4838.54850424,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
254,22,2,88,0.00000000,754502.91464773,0.00590470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7962768724,0.00000000,0.00000000,4809.95608088,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
255,22,3,88,0.00000000,750047.80204671,0.00590010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7856786520,0.00000000,0.00000000,4781.55473805,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
256,22,4,88,0.00000000,745622.44199211,0.00589551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7751511608,0.00000000,0.00000000,4753.34306770,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
257,22,5,88,0.00000000,741226.61538107,0.00589093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7646938781,0.00000000,0.00000000,4725.31967305,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
258,22,6,88,0.00000000,736860.10486263,0.00588634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7543062877,0.00000000,0.00000000,4697.48316850,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
259,22,7,88,0.00000000,732522.69482269,0.00588176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7439878774,0.00000000,0.00000000,4669.83217949,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
260,22,8,88,0.00000000,728214.17136909,0.00587718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7337381388,0.00000000,0.00000000,4642.36534248,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
261,22,9,88,0.00000000,723934.32231686,0.00587261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7235565680,0.00000000,0.00000000,4615.08130477,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
262,22,10,88,0.00000000,719682.93717357,0.00586804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7134426648,0.00000000,0.00000000,4587.97872448,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
263,22,11,88,0.00000000,715459.80712482,0.00586348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.7033959332,0.00000000,0.00000000,4561.05627042,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
264,22,12,88,0.00000000,711264.72501989,0.00585892,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.6934158810,0.00000000,0.00000000,4534.31262200,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
265,23,1,89,0.00000000,707097.48535747,0.00699193,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.6815756360,0.00000000,0.00000000,4507.74646915,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
266,23,2,89,0.00000000,702153.50937475,0.00698707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6698263561,0.00000000,0.00000000,4476.22862226,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
267,23,3,89,0.00000000,697247.51648413,0.00698221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6581672851,0.00000000,0.00000000,4444.95291759,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
268,23,4,89,0.00000000,692379.19093488,0.00697735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6465976735,0.00000000,0.00000000,4413.91734221,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
269,23,5,89,0.00000000,687548.21978686,0.00697250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6351167786,0.00000000,0.00000000,4383.11990114,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
270,23,6,89,0.00000000,682754.29288393,0.00696765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6237238641,0.00000000,0.00000000,4352.55861714,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
271,23,7,89,0.00000000,677997.10282761,0.00696280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6124182004,0.00000000,0.00000000,4322.23153053,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
272,23,8,89,0.00000000,673276.34495106,0.00695796,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.6011990644,0.00000000,0.00000000,4292.13669906,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
273,23,9,89,0.00000000,668591.71729327,0.00695312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.5900657393,0.00000000,0.00000000,4262.27219774,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
274,23,10,89,0.00000000,663942.92057351,0.00694828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.5790175147,0.00000000,0.00000000,4232.63611866,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
275,23,11,89,0.00000000,659329.65816608,0.00694345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.5680536865,0.00000000,0.00000000,4203.22657081,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
276,23,12,89,0.00000000,654751.63607525,0.00693862,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.5571735570,0.00000000,0.00000000,4174.04167998,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
277,24,1,90,0.00000000,650208.56291050,0.00827021,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.5442954056,0.00000000,0.00000000,4145.07958855,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
278,24,2,90,0.00000000,644831.20194024,0.00826514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.5315315856,0.00000000,0.00000000,4110.79891237,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
279,24,3,90,0.00000000,639501.58085193,0.00826008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.5188810172,0.00000000,0.00000000,4076.82257793,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
280,24,4,90,0.00000000,634219.24872745,0.00825502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.5063426312,0.00000000,0.00000000,4043.14771064,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
