Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew
207,18,3,84,0.00000000,97187.31713557,0.00273272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5582157399,0.00000000,0.00000000,647.39793949,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
208,18,4,84,0.00000000,96921.73162854,0.00273040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5566915903,0.00000000,0.00000000,645.03717943,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
209,18,5,84,0.00000000,96657.09699593,0.00272807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5551728941,0.00000000,0.00000000,642.39083310,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
210,18,6,84,0.00000000,96393.40921634,0.00272576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5536596281,0.00000000,0.00000000,639.37725848,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
211,18,7,84,0.00000000,96130.66428773,0.00272344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5521517696,0.00000000,0.00000000,635.87399277,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
212,18,8,84,0.00000000,95868.85822727,0.00272113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5506492955,0.00000000,0.00000000,631.68509580,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
213,18,9,84,0.00000000,95607.98707129,0.00271881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5491521833,0.00000000,0.00000000,626.46767268,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
214,18,10,84,0.00000000,95348.04687514,0.00271650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5476604103,0.00000000,0.00000000,619.53593412,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
215,18,11,84,0.00000000,95089.03371311,0.00271419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5461739540,0.00000000,0.00000000,609.17540763,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
216,18,12,84,0.00000000,94830.94367832,0.00271189,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05952381,0.5446927920,0.00000000,0.00000000,588.52820485,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
217,19,1,85,0.00000000,94573.77288264,0.00315228,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.06250000,0.5429757685,0.00000000,0.00000000,630.49181922,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
218,19,2,85,0.00000000,94275.64998649,0.00314959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5412656156,0.00000000,0.00000000,628.32365270,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
219,19,3,85,0.00000000,93978.72002113,0.00314691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5395623012,0.00000000,0.00000000,625.94821298,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
220,19,4,85,0.00000000,93682.97741262,0.00314423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5378657934,0.00000000,0.00000000,623.31938979,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
221,19,5,85,0.00000000,93388.41661645,0.00314155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5361760604,0.00000000,0.00000000,620.37378183,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
222,19,6,85,0.00000000,93095.03211730,0.00313888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5344930707,0.00000000,0.00000000,617.02081612,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
223,19,7,85,0.00000000,92802.81842894,0.00313620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5328167927,0.00000000,0.00000000,613.12463361,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
224,19,8,85,0.00000000,92511.77009399,0.00313353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5311471953,0.00000000,0.00000000,608.46786025,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
225,19,9,85,0.00000000,92221.88168381,0.00313086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5294842473,0.00000000,0.00000000,602.67009205,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
226,19,10,85,0.00000000,91933.14779832,0.00312819,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5278279178,0.00000000,0.00000000,594.97052177,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
227,19,11,85,0.00000000,91645.56306580,0.00312553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.5261781760,0.00000000,0.00000000,583.46713247,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
228,19,12,85,0.00000000,91359.12214276,0.00312287,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.06250000,0.5245349913,0.00000000,0.00000000,560.55185863,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
229,20,1,86,0.00000000,91073.81971377,0.00373370,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.06578947,0.5225765325,0.00000000,0.00000000,683.05364785,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
230,20,2,86,0.00000000,90733.77695203,0.00373083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5206268860,0.00000000,0.00000000,680.27147980,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
231,20,3,86,0.00000000,90395.26426464,0.00372797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5186860067,0.00000000,0.00000000,677.22486562,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
232,20,4,86,0.00000000,90058.27379168,0.00372510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5167538494,0.00000000,0.00000000,673.85496089,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
233,20,5,86,0.00000000,89722.79771814,0.00372224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5148303696,0.00000000,0.00000000,670.08085506,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
234,20,6,86,0.00000000,89388.82827363,0.00371937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5129155225,0.00000000,0.00000000,665.78696220,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
235,20,7,86,0.00000000,89056.35773210,0.00371652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5110092641,0.00000000,0.00000000,660.79990408,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
236,20,8,86,0.00000000,88725.37841154,0.00371366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5091115503,0.00000000,0.00000000,654.84227631,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
237,20,9,86,0.00000000,88395.88267377,0.00371080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5072223374,0.00000000,0.00000000,647.42862221,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
238,20,10,86,0.00000000,88067.86292409,0.00370795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5053415819,0.00000000,0.00000000,637.58802972,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
239,20,11,86,0.00000000,87741.31161106,0.00370510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06578947,0.5034692405,0.00000000,0.00000000,622.89322063,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
240,20,12,86,0.00000000,87416.22122620,0.00370225,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.06578947,0.5016052703,0.00000000,0.00000000,593.63508599,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
241,21,1,87,0.00000000,87092.58430376,0.00440803,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.06944444,0.4993941769,0.00000000,0.00000000,653.19438228,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
242,21,2,87,0.00000000,86708.67717934,0.00440501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4971943394,0.00000000,0.00000000,650.05332399,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
243,21,3,87,0.00000000,86326.72439615,0.00440199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4950056939,0.00000000,0.00000000,646.61574894,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
244,21,4,87,0.00000000,85946.71484729,0.00439897,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4928281768,0.00000000,0.00000000,642.81565345,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
245,21,5,87,0.00000000,85568.63749502,0.00439596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4906617249,0.00000000,0.00000000,638.56228324,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
246,21,6,87,0.00000000,85192.48137025,0.00439294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4885062754,0.00000000,0.00000000,633.72599020,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
247,21,7,87,0.00000000,84818.23557209,0.00438993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4863617660,0.00000000,0.00000000,628.11230323,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
248,21,8,87,0.00000000,84445.88926740,0.00438692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4842281346,0.00000000,0.00000000,621.41006975,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
249,21,9,87,0.00000000,84075.43169035,0.00438392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4821053196,0.00000000,0.00000000,613.07477426,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
250,21,10,87,0.00000000,83706.85214194,0.00438091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4799932598,0.00000000,0.00000000,602.01738781,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
251,21,11,87,0.00000000,83340.13998955,0.00437791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06944444,0.4778918943,0.00000000,0.00000000,585.51534095,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
252,21,12,87,0.00000000,82975.28466653,0.00437491,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.06944444,0.4758011626,0.00000000,0.00000000,552.67836188,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
253,22,1,88,0.00000000,82612.27567172,0.00518651,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.07299270,0.4733334159,0.00000000,0.00000000,619.59206754,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
254,22,2,88,0.00000000,82183.80641994,0.00518338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4708799468,0.00000000,0.00000000,616.08641002,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
255,22,3,88,0.00000000,81757.81614694,0.00518026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4684406649,0.00000000,0.00000000,612.25249757,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
256,22,4,88,0.00000000,81334.28917587,0.00517714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4660154807,0.00000000,0.00000000,608.01722786,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
257,22,5,88,0.00000000,80913.20993680,0.00517402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4636043049,0.00000000,0.00000000,603.28008642,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
258,22,6,88,0.00000000,80494.56296601,0.00517091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4612070492,0.00000000,0.00000000,597.89748251,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
259,22,7,88,0.00000000,80078.33290517,0.00516779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4588236258,0.00000000,0.00000000,591.65403159,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
260,22,8,88,0.00000000,79664.50450056,0.00516468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4564539473,0.00000000,0.00000000,584.20512031,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
261,22,9,88,0.00000000,79253.06260236,0.00516157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4540979271,0.00000000,0.00000000,574.94767760,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
262,22,10,88,0.00000000,78843.99216385,0.00515846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4517554791,0.00000000,0.00000000,562.67556445,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
263,22,11,88,0.00000000,78437.27824069,0.00515536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07299270,0.4494265179,0.00000000,0.00000000,544.37343790,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
264,22,12,88,0.00000000,78032.90599015,0.00515225,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.07299270,0.4471109585,0.00000000,0.00000000,507.97993535,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
265,23,1,89,0.00000000,77630.86067038,0.00586206,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.07751938,0.4444899664,0.00000000,0.00000000,582.23145503,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
266,23,2,89,0.00000000,77175.78375550,0.00585852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4418859139,0.00000000,0.00000000,578.50809845,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
267,23,3,89,0.00000000,76723.64803766,0.00585498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4392986824,0.00000000,0.00000000,574.43887699,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
268,23,4,89,0.00000000,76274.43290090,0.00585144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4367281539,0.00000000,0.00000000,569.94672562,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
269,23,5,89,0.00000000,75828.11788427,0.00584790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4341742116,0.00000000,0.00000000,564.92568169,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
270,23,6,89,0.00000000,75384.68268055,0.00584436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4316367394,0.00000000,0.00000000,559.22437192,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
271,23,7,89,0.00000000,74944.10713509,0.00584083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4291156220,0.00000000,0.00000000,552.61573874,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
272,23,8,89,0.00000000,74506.37124450,0.00583730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4266107451,0.00000000,0.00000000,544.73649271,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
273,23,9,89,0.00000000,74071.45515553,0.00583377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4241219952,0.00000000,0.00000000,534.95088071,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
274,23,10,89,0.00000000,73639.33916382,0.00583025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4216492597,0.00000000,0.00000000,521.98740096,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
275,23,11,89,0.00000000,73210.00371271,0.00582672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07751938,0.4191924268,0.00000000,0.00000000,502.66730566,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
276,23,12,89,0.00000000,72783.42939209,0.00582320,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.07751938,0.4167513855,0.00000000,0.00000000,464.27561680,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
277,24,1,90,0.00000000,72359.59693722,0.00683714,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.08196721,0.4139019969,0.00000000,0.00000000,542.69697703,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
278,24,2,90,0.00000000,71864.86405238,0.00683358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.4110735637,0.00000000,0.00000000,538.64916252,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
279,24,3,90,0.00000000,71373.76962028,0.00683002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.4082659218,0.00000000,0.00000000,534.22931263,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
280,24,4,90,0.00000000,70886.28512952,0.00682647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.4054789083,0.00000000,0.00000000,529.35446772,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
281,24,5,90,0.00000000,70402.38230510,0.00682291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.4027123617,0.00000000,0.00000000,523.91056095,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
282,24,6,90,0.00000000,69922.03310634,0.00681936,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.3999661219,0.00000000,0.00000000,517.73464268,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
283,24,7,90,0.00000000,69445.20972488,0.00681581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.3972400300,0.00000000,0.00000000,510.58229195,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
284,24,8,90,0.00000000,68971.88458259,0.00681226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.3945339286,0.00000000,0.00000000,502.06243939,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
285,24,9,90,0.00000000,68502.03032960,0.00680871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.3918476613,0.00000000,0.00000000,491.49071870,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
286,24,10,90,0.00000000,68035.61984231,0.00680517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.3891810733,0.00000000,0.00000000,477.49840408,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
287,24,11,90,0.00000000,67572.62622145,0.00680162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08196721,0.3865340109,0.00000000,0.00000000,456.66369114,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
288,24,12,90,0.00000000,67113.02279004,0.00679808,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.08196721,0.3839063218,0.00000000,0.00000000,415.29938232,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
289,25,1,91,0.00000000,66656.78309156,0.00752511,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.08695652,0.3810173847,0.00000000,0.00000000,499.92587319,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
290,25,2,91,0.00000000,66155.18350711,0.00752118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3781516863,0.00000000,0.00000000,495.82187659,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
291,25,3,91,0.00000000,65657.61878478,0.00751724,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3753090281,0.00000000,0.00000000,491.34379409,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
292,25,4,91,0.00000000,65164.05450592,0.00751331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3724892139,0.00000000,0.00000000,486.40815130,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
293,25,5,91,0.00000000,64674.45656140,0.00750939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3696920489,0.00000000,0.00000000,480.90017442,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
294,25,6,91,0.00000000,64188.79114863,0.00750546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3669173401,0.00000000,0.00000000,474.65590483,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
295,25,7,91,0.00000000,63707.02476867,0.00750154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3641648964,0.00000000,0.00000000,467.42940913,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
296,25,8,91,0.00000000,63229.12422343,0.00749761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3614345284,0.00000000,0.00000000,458.82719931,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
297,25,9,91,0.00000000,62755.05661274,0.00749370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3587260481,0.00000000,0.00000000,448.16067807,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
298,25,10,91,0.00000000,62284.78933163,0.00748978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3560392695,0.00000000,0.00000000,434.05265964,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
299,25,11,91,0.00000000,61818.29006750,0.00748586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08695652,0.3533740082,0.00000000,0.00000000,413.06019276,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
300,25,12,91,0.00000000,61355.52679741,0.00748195,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.08695652,0.3507300814,0.00000000,0.00000000,371.41149845,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
301,26,1,92,0.00000000,60896.46778531,0.00860180,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.09259259,0.3477131728,0.00000000,0.00000000,456.72350839,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
302,26,2,92,0.00000000,60372.64879693,0.00859803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3447235255,0.00000000,0.00000000,452.43771667,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
303,26,3,92,0.00000000,59853.56312055,0.00859426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3417608818,0.00000000,0.00000000,447.76594558,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
304,26,4,92,0.00000000,59339.16602495,0.00859049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3388249867,0.00000000,0.00000000,442.62197462,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
305,26,5,92,0.00000000,58829.41321945,0.00858673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3359155875,0.00000000,0.00000000,436.88725556,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
306,26,6,92,0.00000000,58324.26084934,0.00858297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3330324343,0.00000000,0.00000000,430.39243937,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
307,26,7,92,0.00000000,57823.66549146,0.00857921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3301752792,0.00000000,0.00000000,422.88350901,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
308,26,8,92,0.00000000,57327.58414978,0.00857545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3273438772,0.00000000,0.00000000,413.95404486,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
309,26,9,92,0.00000000,56835.97425100,0.00857169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3245379855,0.00000000,0.00000000,402.89282213,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
310,26,10,92,0.00000000,56348.79364030,0.00856794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3217573636,0.00000000,0.00000000,388.27740381,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
311,26,11,92,0.00000000,55866.00057699,0.00856419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259259,0.3190017736,0.00000000,0.00000000,366.55171596,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
