Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
361,31,1,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,8.170547025,11.45387328,-2.21237425,-0.453717346,0.0042653,0,0.0189,0,0.000%,0.946108753,0.946108753,0.954236969,3.38343E-05,8.324970364,0.343331181,0.035138581,0.070173275,0,0,0.154423339,7.876327327,0.001640902,0,0,0,-0.4503,0.019302917,0.027278231
362,31,2,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,7.876327327,10.83660976,-2.21237425,-0.465008465,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,3.22859E-05,7.876327327,0.324828635,0.033244919,0.06639155,0,0,0,7.451862223,0.001552471,0,0,0,-0.4260,0,0.006763643
363,31,3,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,7.451862223,10.25261135,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,3.08084E-05,7.451862223,0.307323215,0.031453309,0.062813626,0,0,0,7.050272073,0.001468807,0,0,0,-0.4031,0,0.006474108
364,31,4,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,7.050272073,9.700085331,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.93985E-05,7.050272073,0.290761184,0.029758251,0.059428521,0,0,0,6.670324116,0.001389651,0,0,0,-0.3813,0,0.006196966
365,31,5,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,6.670324116,9.177335633,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.80531E-05,6.670324116,0.275091701,0.028154542,0.056225844,0,0,0,6.31085203,0.001314761,0,0,0,-0.3608,0,0.005931689
366,31,6,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,6.31085203,8.682757569,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.67693E-05,6.31085203,0.260266666,0.026637258,0.053195763,0,0,0,5.970752342,0.001243907,0,0,0,-0.3413,0,0.005677767
367,31,7,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,5.970752342,8.214832933,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.55443E-05,5.970752342,0.246240571,0.025201743,0.050328977,0,0,0,5.648981051,0.001176871,0,0,0,-0.3229,0,0.005434715
368,31,8,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,5.648981051,7.772125339,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.43753E-05,5.648981051,0.232970359,0.02384359,0.047616686,0,0,0,5.344550415,0.001113448,0,0,0,-0.3055,0,0.005202068
369,31,9,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,5.344550416,7.35327581,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.32598E-05,5.344550416,0.220415296,0.022558629,0.045050563,0,0,0,5.056525927,0.001053443,0,0,0,-0.2891,0,0.004979379
370,31,10,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,5.056525927,6.956998605,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.21954E-05,5.056525927,0.208536841,0.021342916,0.042622732,0,0,0,4.784023438,0.000996672,0,0,0,-0.2735,0,0.004766224
371,31,11,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,4.784023438,6.582077272,-2.21237425,-0.434917963,0.0042653,0,0,0,0.000%,0.946108753,0.946108753,0.954236969,2.11797E-05,4.784023438,0.19729853,0.02019272,0.04032574,0,0,0,4.526206447,0.00094296,0,0,0,-0.2588,0,0.004562193
372,31,12,107,0.4,0,0.041675471,0,24%,0,0.008518027,0.083333333,,4.526206447,6.227360918,-2.21237425,-0.434917963,0.0042653,0.005,0,0,0.000%,0.939600255,0.946108753,0.954236969,2.02104E-05,4.526206447,0.18574625,0.01901039,0.037964576,0.030660499,0,0,4.252824733,0.000886005,0,0,0,-0.2436,0,0.00489429
373,32,1,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,4.252824733,5.89176067,-2.21237425,-0.434917963,0.0042653,0,0.0189,0,0.000%,0.945670535,0.945670535,0.954236969,1.92855E-05,4.33320312,0.178652822,0.018284406,0.038483377,0,0,0.080378387,4.097782514,0.000853705,0,0,0,-0.2363,0.010047298,0.014232258
374,32,2,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,4.097782514,5.571664467,-2.21237425,-0.445946178,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.8403E-05,4.097782514,0.16894671,0.017291024,0.036392596,0,0,0,3.875152184,0.000807323,0,0,0,-0.2234,0,0.003547505
375,32,3,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,3.875152184,5.268958919,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.75608E-05,3.875152184,0.159767926,0.016351612,0.034415406,0,0,0,3.66461724,0.000763462,0,0,0,-0.2113,0,0.003394072
376,32,4,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,3.66461724,4.982699202,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.67571E-05,3.66461724,0.15108782,0.015463238,0.032545635,0,0,0,3.465520548,0.000721983,0,0,0,-0.1998,0,0.003247275
377,32,5,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,3.465520548,4.711991822,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.59903E-05,3.465520548,0.1428793,0.014623128,0.030777448,0,0,0,3.277240671,0.000682758,0,0,0,-0.1890,0,0.003106827
378,32,6,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,3.277240671,4.455991829,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.52585E-05,3.277240671,0.135116744,0.013828661,0.029105326,0,0,0,3.09918994,0.000645665,0,0,0,-0.1787,0,0.002972454
379,32,7,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,3.09918994,4.213900178,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.45603E-05,3.09918994,0.127775923,0.013077358,0.027524049,0,0,0,2.93081261,0.000610586,0,0,0,-0.1690,0,0.002843892
380,32,8,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,2.93081261,3.984961237,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.38939E-05,2.93081261,0.120833926,0.012366872,0.026028682,0,0,0,2.77158313,0.000577413,0,0,0,-0.1598,0,0.002720891
381,32,9,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,2.77158313,3.768460427,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.32581E-05,2.77158313,0.114269083,0.011694986,0.024614558,0,0,0,2.621004502,0.000546043,0,0,0,-0.1511,0,0.002603209
382,32,10,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,2.621004502,3.563721989,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.26514E-05,2.621004502,0.108060905,0.011059604,0.023277262,0,0,0,2.478606731,0.000516376,0,0,0,-0.1429,0,0.002490618
383,32,11,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,2.478606731,3.370106881,-2.21237425,-0.41620927,0.0042653,0,0,0,0.000%,0.945670535,0.945670535,0.954236969,1.20724E-05,2.478606731,0.102190014,0.010458742,0.022012621,0,0,0,2.343945354,0.000488322,0,0,0,-0.1351,0,0.002382896
384,32,12,108,0.4,0,0.041675471,0,26%,0,0.00897726,0.083333333,,2.343945354,3.187010779,-2.21237425,-0.41620927,0.0042653,0.005,0,0,0.000%,0.939241499,0.945670535,0.954236969,1.15199E-05,2.343945354,0.096168798,0.009842494,0.020715599,0.015687716,0,0,2.201530747,0.000458652,0,0,0,-0.1272,0,0.002549616
385,33,1,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,2.201530747,3.013862189,-2.21237425,-0.41620927,0.0042653,0,0.0189,0,0.000%,0.94518232,0.94518232,0.954236969,1.09927E-05,2.243139678,0.092451747,0.009462069,0.021049898,0,0,0.041608931,2.120175964,0.000441703,0,0,0,-0.1234,0.005201116,0.007386984
386,33,2,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,2.120175964,2.848649255,-2.21237425,-0.426978946,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,1.04897E-05,2.120175964,0.087383757,0.00894338,0.019895991,0,0,0,2.003952836,0.00041749,0,0,0,-0.1166,0,0.001851959
387,33,3,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,2.003952836,2.692492911,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,1.00096E-05,2.003952836,0.082593582,0.008453125,0.018805339,0,0,0,1.89410079,0.000394604,0,0,0,-0.1102,0,0.001770945
388,33,4,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.89410079,2.544896696,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,9.55157E-06,1.89410079,0.078065993,0.007989744,0.017774474,0,0,0,1.790270579,0.000372973,0,0,0,-0.1042,0,0.001693475
389,33,5,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.790270579,2.405391363,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,9.11447E-06,1.790270579,0.073786597,0.007551765,0.016800119,0,0,0,1.692132099,0.000352528,0,0,0,-0.0985,0,0.001619394
390,33,6,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.692132099,2.273533388,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,8.69736E-06,1.692132099,0.069741787,0.007137795,0.015879175,0,0,0,1.599373343,0.000333203,0,0,0,-0.0931,0,0.001548554
391,33,7,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.599373343,2.148903562,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,8.29934E-06,1.599373343,0.065918704,0.006746517,0.015008716,0,0,0,1.511699406,0.000314937,0,0,0,-0.0880,0,0.001480812
392,33,8,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.511699406,2.031105654,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,7.91954E-06,1.511699406,0.062305193,0.006376689,0.014185973,0,0,0,1.428831552,0.000297673,0,0,0,-0.0832,0,0.001416034
393,33,9,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.428831552,1.919765153,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,7.55712E-06,1.428831552,0.058889767,0.006027133,0.013408331,0,0,0,1.35050632,0.000281355,0,0,0,-0.0786,0,0.00135409
394,33,10,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.35050632,1.814528081,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,7.21128E-06,1.35050632,0.055661567,0.00569674,0.012673317,0,0,0,1.276474697,0.000265932,0,0,0,-0.0743,0,0.001294855
395,33,11,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.276474697,1.715059861,-2.21237425,-0.39759387,0.0042653,0,0,0,0.000%,0.94518232,0.94518232,0.954236969,6.88127E-06,1.276474697,0.052610329,0.005384458,0.011978595,0,0,0,1.206501315,0.000251354,0,0,0,-0.0702,0,0.001238212
396,33,12,109,0.4,0,0.041675471,0,27%,0,0.00948889,0.083333333,,1.206501315,1.621044258,-2.21237425,-0.39759387,0.0042653,0.005,0,0,0.000%,0.938832628,0.94518232,0.954236969,6.56636E-06,1.206501315,0.049488415,0.005064942,0.011267781,0.007977377,0,0,1.1327028,0.00023598,0,0,0,-0.0661,0,0.001321198
397,34,1,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,1.1327028,1.532182372,-2.21237425,-0.39759387,0.0042653,0,0.0189,0,0.000%,0.94463502,0.94463502,0.954236969,6.26587E-06,1.154110883,0.04754996,0.004866549,0.011480816,0,0,0.021408083,1.090213557,0.000227128,0,0,0,-0.0641,0.00267601,0.003811883
398,34,2,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,1.090213557,1.447353126,-2.21237425,-0.40810936,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,5.97912E-06,1.090213557,0.044917357,0.004597113,0.010845181,0,0,0,1.029853906,0.000214553,0,0,0,-0.0606,0,0.000961801
399,34,3,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,1.029853906,1.36722045,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,5.7055E-06,1.029853906,0.042430509,0.004342594,0.010244738,0,0,0,0.972836065,0.000202674,0,0,0,-0.0572,0,0.000919195
400,34,4,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.972836065,1.291524318,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,5.4444E-06,0.972836065,0.040081344,0.004102166,0.009677538,0,0,0,0.918975016,0.000191453,0,0,0,-0.0541,0,0.000878476
401,34,5,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.918975016,1.2200191,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,5.19525E-06,0.918975016,0.037862242,0.00387505,0.009141742,0,0,0,0.868095983,0.000180853,0,0,0,-0.0511,0,0.000839561
402,34,6,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.868095983,1.152472768,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,4.9575E-06,0.868095983,0.035765999,0.003660508,0.008635609,0,0,0,0.820033867,0.00017084,0,0,0,-0.0482,0,0.000802369
403,34,7,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.820033867,1.088666136,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,4.73063E-06,0.820033867,0.033785816,0.003457844,0.008157499,0,0,0,0.774632709,0.000161382,0,0,0,-0.0456,0,0.000766825
404,34,8,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.774632709,1.028392158,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,4.51414E-06,0.774632709,0.031915265,0.0032664,0.007705859,0,0,0,0.731745184,0.000152447,0,0,0,-0.0430,0,0.000732856
405,34,9,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.731745184,0.971455247,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,4.30756E-06,0.731745184,0.030148277,0.003085556,0.007279224,0,0,0,0.691232127,0.000144007,0,0,0,-0.0407,0,0.000700391
406,34,10,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.691232127,0.917670647,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,4.11043E-06,0.691232127,0.028479118,0.002914724,0.00687621,0,0,0,0.652962075,0.000136034,0,0,0,-0.0384,0,0.000669365
407,34,11,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.652962075,0.86686383,-2.21237425,-0.379074303,0.0042653,0,0,0,0.000%,0.94463502,0.94463502,0.954236969,3.92232E-06,0.652962075,0.026902372,0.002753351,0.006495509,0,0,0,0.616810843,0.000128502,0,0,0,-0.0363,0,0.000639713
408,34,12,110,0.4,0,0.041675471,0,29%,0,0.010062436,0.083333333,,0.616810843,0.818869932,-2.21237425,-0.379074303,0.0042653,0.005,0,0,0.000%,0.938364595,0.94463502,0.954236969,3.74283E-06,0.616810843,0.025293153,0.002588654,0.006106967,0.004028611,0,0,0.578793457,0.000120582,0,0,0,-0.0341,0,0.000680617
409,35,1,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.578793457,0.773533215,-2.21237425,-0.379074303,0.0042653,0,0.0189,0,0.000%,0.944335753,0.944335753,0.954236969,3.57154E-06,0.589732653,0.024292584,0.002486249,0.006048191,0,0,0.010939196,0.556905629,0.000116022,0,0,0,-0.0329,0.0013674,0.00195095
410,35,2,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.556905629,0.730475071,-2.21237425,-0.389339948,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,3.4081E-06,0.556905629,0.022940355,0.002347854,0.005711523,0,0,0,0.525905897,0.000109564,0,0,0,-0.0311,0,0.000493966
411,35,3,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.525905897,0.689813727,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,3.25213E-06,0.525905897,0.021663398,0.002217163,0.005393595,0,0,0,0.496631741,0.000103465,0,0,0,-0.0294,0,0.000471934
412,35,4,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.496631742,0.651415765,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,3.10331E-06,0.496631742,0.020457521,0.002093746,0.005093365,0,0,0,0.46898711,9.77056E-05,0,0,0,-0.0277,0,0.000450885
413,35,5,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.46898711,0.615155198,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.96129E-06,0.46898711,0.019318769,0.001977199,0.004809846,0,0,0,0.442881296,9.22669E-05,0,0,0,-0.0262,0,0.000430775
414,35,6,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.442881296,0.580913047,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.82577E-06,0.442881296,0.018243404,0.00186714,0.00454211,0,0,0,0.418228642,8.7131E-05,0,0,0,-0.0247,0,0.000411562
415,35,7,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.418228642,0.54857696,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.69646E-06,0.418228642,0.017227899,0.001763207,0.004289277,0,0,0,0.39494826,8.22809E-05,0,0,0,-0.0234,0,0.000393206
416,35,8,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.39494826,0.518040837,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.57306E-06,0.39494826,0.016268921,0.001665059,0.004050517,0,0,0,0.372963762,7.77008E-05,0,0,0,-0.0221,0,0.000375668
417,35,9,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.372963762,0.489204484,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.45531E-06,0.372963762,0.015363323,0.001572375,0.003825048,0,0,0,0.352203016,7.33756E-05,0,0,0,-0.0208,0,0.000358913
418,35,10,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.352203016,0.461973285,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.34295E-06,0.352203016,0.014508136,0.00148485,0.00361213,0,0,0,0.3325979,6.92912E-05,0,0,0,-0.0197,0,0.000342905
419,35,11,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.3325979,0.43625789,-2.21237425,-0.360653052,0.0042653,0,0,0,0.000%,0.944335753,0.944335753,0.954236969,2.23572E-06,0.3325979,0.013700551,0.001402197,0.003411063,0,0,0,0.314084088,6.54342E-05,0,0,0,-0.0186,0,0.000327611
420,35,12,111,0.4,0,0.041675471,0,29%,0,0.010376055,0.083333333,,0.314084089,0.411973923,-2.21237425,-0.360653052,0.0042653,0.005,0,0,0.000%,0.93814248,0.944335753,0.954236969,2.13341E-06,0.314084089,0.012877741,0.001317986,0.003206206,0.00202653,0,0,0.294655626,6.13866E-05,0,0,0,-0.0175,0,0.000347823
421,36,1,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.294655626,0.389041705,-2.21237425,-0.360653052,0.0042653,0,0.0189,0,0.000%,0.944017205,0.944017205,0.954236969,2.03578E-06,0.300224617,0.012364494,0.001265457,0.003177463,0,0,0.005568991,0.283417204,5.90453E-05,0,0,0,-0.0169,0.000696124,0.000994901
422,36,2,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.283417204,0.367262063,-2.21237425,-0.370673178,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.94262E-06,0.283417204,0.011672295,0.001194613,0.002999579,0,0,0,0.267550717,5.57397E-05,0,0,0,-0.0159,0,0.000252825
423,36,3,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.267550717,0.346701706,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.85372E-06,0.267550717,0.011018847,0.001127735,0.002831655,0,0,0,0.25257248,5.26193E-05,0,0,0,-0.0150,0,0.000241467
424,36,4,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.25257248,0.327292376,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.76888E-06,0.25257248,0.010401981,0.001064601,0.002673131,0,0,0,0.238432766,4.96735E-05,0,0,0,-0.0142,0,0.000230619
425,36,5,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.238432766,0.308969634,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.68794E-06,0.238432766,0.009819649,0.001005002,0.002523481,0,0,0,0.225084634,4.68926E-05,0,0,0,-0.0134,0,0.000220259
426,36,6,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.225084634,0.29167265,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.61069E-06,0.225084634,0.009269918,0.000948739,0.00238221,0,0,0,0.212483767,4.42675E-05,0,0,0,-0.0126,0,0.000210364
427,36,7,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.212483767,0.275344,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.53698E-06,0.212483767,0.008750962,0.000895626,0.002248847,0,0,0,0.200588332,4.17892E-05,0,0,0,-0.0119,0,0.000200914
428,36,8,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.200588332,0.259929473,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.46664E-06,0.200588332,0.008261059,0.000845487,0.00212295,0,0,0,0.189358836,3.94498E-05,0,0,0,-0.0113,0,0.000191888
429,36,9,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.189358836,0.245377895,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.39953E-06,0.189358836,0.007798582,0.000798154,0.002004102,0,0,0,0.178757999,3.72412E-05,0,0,0,-0.0106,0,0.000183268
430,36,10,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.178757999,0.231640954,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.33548E-06,0.178757999,0.007361995,0.000753471,0.001891906,0,0,0,0.168750627,3.51564E-05,0,0,0,-0.0100,0,0.000175035
431,36,11,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.168750627,0.218673046,-2.21237425,-0.34233254,0.0042653,0,0,0,0.000%,0.944017205,0.944017205,0.954236969,1.27436E-06,0.168750627,0.00694985,0.00071129,0.001785992,0,0,0,0.159303495,3.31882E-05,0,0,0,-0.0095,0,0.000167171
432,36,12,112,0.4,0,0.041675471,0,30%,0,0.010709881,0.083333333,,0.159303495,0.206431118,-2.21237425,-0.34233254,0.0042653,0.005,0,0,0.000%,0.93790075,0.944017205,0.954236969,1.21604E-06,0.159303495,0.006530665,0.000668388,0.001678269,0.001015306,0,0,0.149410867,3.11273E-05,0,0,0,-0.0089,0,0.000177105
433,37,1,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.149410867,0.194874527,-2.21237425,-0.34233254,0.0042653,0,0.0189,0,0.000%,0.943314284,0.943314284,0.954236969,1.16039E-06,0.152234733,0.00626689,0.000641391,0.001721253,0,0,0.002823865,0.143605198,2.99177E-05,0,0,0,-0.0087,0.000352983,0.000506386
434,37,2,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.143605198,0.183827925,-2.21237425,-0.352111456,0.0042653,0,0,0,0.000%,0.943314284,0.943314284,0.954236969,1.10729E-06,0.143605198,0.005911647,0.000605034,0.001623683,0,0,0,0.135464834,2.82218E-05,0,0,0,-0.0082,0,0.000129713
435,37,3,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.135464834,0.173407507,-2.21237425,-0.324115128,0.0042653,0,0,0,0.000%,0.943314284,0.943314284,0.954236969,1.05662E-06,0.135464834,0.005576541,0.000570737,0.001531643,0,0,0,0.127785913,2.66221E-05,0,0,0,-0.0077,0,0.000123793
436,37,4,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.127785913,0.163577778,-2.21237425,-0.324115128,0.0042653,0,0,0,0.000%,0.943314284,0.943314284,0.954236969,1.00826E-06,0.127785913,0.005260431,0.000538384,0.001444821,0,0,0,0.120542277,2.5113E-05,0,0,0,-0.0073,0,0.000118144
437,37,5,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.120542277,0.154305255,-2.21237425,-0.324115128,0.0042653,0,0,0,0.000%,0.943314284,0.943314284,0.954236969,9.62123E-07,0.120542277,0.00496224,0.000507866,0.00136292,0,0,0,0.113709252,2.36894E-05,0,0,0,-0.0069,0,0.000112753
438,37,6,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.113709252,0.145558351,-2.21237425,-0.324115128,0.0042653,0,0,0,0.000%,0.943314284,0.943314284,0.954236969,9.18093E-07,0.113709252,0.004680952,0.000479077,0.001285662,0,0,0,0.107263561,2.23466E-05,0,0,0,-0.0065,0,0.000107607
439,37,7,113,0.4,0,0.041675471,0,32%,0,0.011446513,0.083333333,,0.107263561,0.137307271,-2.21237425,-0.324115128,0.0042653,0,0,0,0.000%,0.943314284,0.943314284,0.954236969,8.76079E-07,0.107263561,0.004415608,0.00045192,0.001212783,0,0,0,0.10118325,2.10798E-05,0,0,0,-0.0061,0,0.000102696
